min ultah ivar	neutral
dipungkiri langgan runnerup aff vs king asia	positive
firdaus alam main indonesia muda	negative
 negara lawan	negative
sempurna main cinta	positive
kalah menang dukung	positive
rcti	neutral
komentar guna mending tidur	neutral
hoki darimana elkan baggot tarik main jepang	positive
aak info slametan ki tertawa tertawa	positive
kalah cidera	negative
iskandarrr	neutral
benci nama tomiyasu tanda tomiyasu sebal banget	negative
ivar orang	neutral
buru garudahoki	negative
asnawi kunciin wc	neutral
enak main	positive
info skor	negative
medioker piala asia	neutral
rikhin betull abang	neutral
sananta	neutral
sty siii	neutral
witan beban banget	negative
nguyen aco nih main btw wasit banyak mejeng	negative
alhamdulillah lets goooooooo	positive
disiarin	neutral
panjang sty	positive
chigga onana	neutral
bangga uuuuucinta	positive
niceeee	neutral
sty stay	positive
live jam min	positive
segi main kembang lagalaga main kalah fisik main lelah menit daya serang daya main efektif babak	negative
harap sty	neutral
ayo mennnnn	positive
adt tooo	neutral
enain pis	neutral
hokky kocak asli ngoper salah malas lompat	negative
indonesiaa latih sty kasih kejut pengin tonton timnas	negative
lagilagi nawi	neutral
cinta	positive
rungkad	neutral
sengir	neutral
ernando gendong bek cuman shot target save kali one one kalah kelas ernando mending ganti kiper	negative
penyepong sty kayak maklumin	negative
tiati serang fangirll rafael struick	negative
amin allah mohon	positive
marten paes	neutral
min kangen postinganmu video nyetak gol ganti admin	positive
main australia kayak iraq serang kuat cepat	negative
asnawi performa starting line eneg gue	neutral
sandysedih	neutral
lets go garuda	positive
keren semangat timnas indonesia	positive
indonesia coba update stadion pandang indah indonesia min	positive
target peringkat grup	negative
jelek banget main	negative
main pakai panggil	negative
sananta mana	neutral
fan suwon emak nikah	negative
menang qatar	positive
rcti ngelag kak	neutral
top parah gaskeun main	neutral
yeuu sambung shayne pattynama lawan iraq main bagus kali	negative
posisi oke hokky momen bola pas cuman finishingnya lloh abang	positive
terima kasih garuda	positive
sananta kalah hokky	negative
minta sty stay	positive
main shayne pattynama	neutral
mata	negative
om imbang bahrain kalah telak minimal indonesia lolos	negative
hokky witan adam alis egy	neutral
tolong undang alkatiri	positive
yakob sayur sayur	neutral
indonesia ngeri manfaatin target	negative
first time main piala asia ekspektasi langit goblok	negative
whyy boro boro ngandelin lini depanlini buntustrike lawakapalagi lini bagus ivar jennermark main taigiring bola panik lihat kayak main autis	positive
besok kalah surup simon mcmenemy ekkekw	negative
hendri ribut gua goblok	negative
ridho	neutral
bismillahirrahmanirrahim	neutral
ayo bangkitt indonesia	positive
shot target	neutral
bongkar koper	negative
hoax	negative
aryrd jepang lincah lincah main skill serang variasi	negative
info timnas tayang tv	neutral
keren	neutral
cinta cinta cinta	positive
hmm egy underperfom maininsedih	neutral
joss	neutral
tahan sty indonesia jalur mending towel kritik mutu	negative
apa hasil sty stay	positive
apaapa garuda terima kasih juang moga masuk semangat garuda cinta	positive
selamat timnas garuda lolos sejarah hadiah indah bangsa indonesia hadiah indah pas ulang selamat kuat kuat kuat	positive
beda umur	neutral
gagal sty tahan egy witan kualitas anak emas anak tahi	negative
jaewon	neutral
towel	neutral
heran hebat dendy	positive
sty stayy	neutral
panjang sty	positive
terima kasih pahlawan cinta	positive
blueeesmoon rizky ridho ganti	neutral
lo kritik lo hujat timnas rank vs jepang lo ekspektasinya support jatuh	negative
indonesia remeh hina kejut	negative
kickoff jam abang	neutral
tidur nyenyak	negative
panjang kontrak sty	positive
respect payah	neutral
komentar bangun jatuh mental tim	negative
wals bek rizky ridho planga plongo	neutral
tonton	negative
fan karbitan	neutral
please ngotot nguyen	neutral
line sangatttt sty shayne pattynama time shine shayne pattynama	neutral
tegang main lepas guys	positive
quick recovery continue last tanding jepang	positive
rcti min	neutral
hasbunallah wanikmal wakil nikmal maula wanikman nasir	negative
lawan jepang muluk harap indonesia udah lolos	negative
halal abang capek susah abang debat benci	negative
sedih sedih sedih sedih	negative
selamat baruuuuuuu	positive
tunggu sananta	negative
om kerja bagus abang susah kirgistan ngimbangin	positive
pagolo lemo	neutral
amerika gwa bantu	negative
semangat garuda	positive
bilang sananta cidera info	negative
ilaha illa anta subhanaka kuntu minadzolimin bismillahirrahmanirrahim moga main latih official timnas sepak bola indonesia sehat hindar cedera performa tingkat amin mohon indonesiajaya	negative
wkwkw	neutral
hahhhh kaget	neutral
yes like	positive
lawan kuwait bahrain latih pecat kalah lawan indonesia	negative
live	positive
komentar dewasa banget brobagus	positive
gue dengardengar haaland turun indonesia	negative
alhamdulillah	positive
cinta cinta	positive
sty stay	positive
menang kalah main baik	positive
marcelino star syndrome banget anjir	negative
amin allah	positive
main pasing pendek buset long mulu anjr	neutral
vamoss kapten belan roaming jebolsangat sedih	negative
duh ngtag bos nabil	negative
allah lawan bapakbapak	positive
sayur kontrol hilang sedih	negative
terima kasih semuaa im always bangga guys	positive
sananta bawa libur nih sedih	negative
kasih keras garuda	positive
shayne pattynama senjata rahasia	positive
arhan fikri mana video list	neutral
bismillahcinta cinta	positive
naturalisasi pemaen	neutral
moga strategi pilih main lawan australia aneh aneh	negative
jadi pns	negative
cinta cinta cinta	positive
ayo	positive
egy egy bosan main jelek lari doang	negative
mantapzz formasi diturunin	positive
level asia level jepang ntsedih	neutral
haru bangga banget sedih sedih	neutral
sananta main	neutral
bagus luck cinta	positive
kagak rungkad	negative
teman mimpi indonesia menang lawan jepang	positive
sandy walsh walsh yakob sayur sayur bagus mnjeljah samping kedpn jarang main iru tempo mnit sejarah timnas indonesia catet elang	negative
tim grasakgrusuk fc	negative
cari followers	negative
bismillahirrahmanirrahim moga baik menang tanding sehat bagus luck garuda cinta	positive
serah tuhan doa main timnas indonesia menang malam cetakk sejarah timnas indonesia go go go cinta	positive
sty ngeyel muluu anjir	negative
bismillahirrahmanirrahim	neutral
rafael struick tuhan bingung	positive
optimis moga semangat berlipatlipat	positive
krama tuju banget	neutral
ulang	neutral
fr omong	negative
duluseratus cok mending balikin klub	negative
daya upaya doa rakyat indonesiakecuali ikut towelmemohon mohon mohon	negative
nnfi poin indonesia bahrain peringkat baik samamau tidur eh freekick adam alismarselino capek lari nendangnya kocak	neutral
jujur gregetan latih timnas pasang rafael struick line utama	positive
lawan jepang kalah	negative
aduh egyy dimainin becus cari muka muluu moga kali main bagus cari muka	negative
cinta cinta cinta cinta semangat garuda	positive
kalah kalah skor	negative
cerdas inisiatif fokus konsentrasi	positive
sty lepas ambil negara lawan timnas nasib timnas garuda hancur pikir ketua pssi	negative
gilir dendy kerja lari doang tahan kocak	negative
ngeri etik	negative
sty stay	positive
ndakpapa sudaaahhhh juang love timnas	positive
sananta	neutral
teman sok bela	neutral
positif unggul cinta	positive
thxs	neutral
main sananta	neutral
insya allah menang	positive
salah sembah lokal	negative
shayne pattynama ganti egy	neutral
nice try	positive
baik game tanding	positive
warasnyaa	neutral
bismilah	neutral
mahendra sayang peran saddil cepat pulih saddil	neutral
sty kontrak abadi fix	positive
baik	positive
semangatttt moga menang mohon	positive
plot twist anjir timnas indonesia nih	negative
nih son	neutral
alhamdulillah sedih	positive
hebat sty eksperimen sandy walsh walsh ahli posisi bek kanan bek kanan bek kiri bek kiri indonesia stok kualitas justin hubner elkan baggot baggott bek kiri pratama arhan shayne pattynama pattinama edo febriyansyah tinggal cari striker serang sayap baris gelandang	negative
makan tuh naturalisasi styout	neutral
percaya hasil bagus piala asia sengaja kalah uji coba lawanlawan remeh timnas	positive
shayne pattynama starter lawan jepang	negative
plis main simpel passing maksa	negative
info live streaming	neutral
alhamdulillah cinta sedih	positive
huaaaaaaa cinta cinta	positive
cinta cinta	positive
bismillahirrahmanirrahim	neutral
alhamdulillah rame seru stadium suara serak teriak	neutral
sandy walsh bek	neutral
panjang kontrak stycinta cinta cinta cinta	positive
hokky cuman hoki	neutral
mohammad bawa sepak bola dunia politik	negative
bismillahirrahmanirrahim berat semangat hayya asia cinta	positive
oiiiiii bilang marcelino makan mie kemarin stamina capek woiiiiiiiiii latih online bngsat	positive
hokky suruh pns	negative
nih hettres mah scrol pengin akun rame komen basi	negative
terima kasih garuda muda juang hebattt	positive
menang	positive
bismillahirrahmanirrahim moga menang	positive
astagfirullah h badai cidera timnas hmm	negative
tanding tinggal tuhsedih	neutral
bagus rafael struick posisi ngacaknya	positive
jepang gol nih indonesia comeback	positive
id om bete banget lihat	negative
bingung elkan baggot ridho fit asnawi ganti posisi ridho aneh mending sandy walsh	positive
minimal poin	negative
latih online kolom komentar hebat kalah latih uefa pro	negative
bismillahirrahmanirrahim biidznillah	neutral
antek id	negative
harap dendy coret segi sentimen kontribusi minim cocok atlet marathon lari doang	negative
semangat poin	positive
terima kasih garuda elang	positive
jordy tua pikun	negative
panjang kontrak latih sty	positive
sok bangga garuda	positive
anjing	negative
lovers new style	positive
kalah malu blunder main jelek coba smj ganti hasanabdul gahni mardji nitipin main mulu main witan aneh styout blunder sedih indonesia pulang hasil bantai datang erick	negative
starting line ngeri moga jordy top performa	positive
moga hasil baik garuda cinta	positive
mantap nih starting	positive
shayne pattynama	neutral
gasken	neutral
kesini heran gua sty	negative
main turun naturalisasi lengkap lini bagus main papua ngotot	positive
shayne pattynama semangat bangga pada	positive
sananta	neutral
selamat garuda	positive
cinta cinta	positive
komen hujat habishabisan san main bola main bacot bisa hujat main	negative
fydptr poin abang	positive
aduh lini ridho baggott cadang	negative
kasih baik	positive
banget ridho cadangin	positive
congratulations	neutral
terima kasih main official latih	positive
moga pulih kapten	positive
info streaminggg lurr	negative
sedih semangat gue mimpi indonesia menang lawan vietnam	positive
noh bukti malaysia kemarin banget naturalisasi pulang cowok pulang bagus hubner sandy walsh jenner rafael struick elkan baggot bagus mamat kemarin salah	negative
edy donatur	positive
bismillahirrahmanirrahim kapten mohon	neutral
terima kasih juang keren terbang garudakuelang cinta	positive
yes yes yes	positive
parah shane pattinama kga main sty egy arhan main	negative
lupa kabar jordy sedih	negative
tinggal tunggu mukjizat babak moga imbang	negative
lari klyan mbape prancis lawan maroco	negative
alhamdulillah yaallah	positive
sty stay	positive
lawan jepang min	negative
asnawi gantu sandy walsh witan	neutral
semenjak main liga tetangga turun usia muda sedih	negative
optimis menang percaya mampu main timnas indonesia	positive
semangat garuda	positive
jersey hitam min	negative
cedera sarap	negative
sedih sedih	negative
prabowo cinta	positive
strategi tahan area ujungujungnya bobol mati jepang main garagara pres	negative
tinggal tonton latih doa bareng nitizen omong	negative
sik asik	positive
bagus luckkkkk cinta	positive
support ngebacot	positive
ezzz dek	neutral
bissmilah menang	positive
moga pas lawan jepang main jepang mules berakberak	negative
ansr muka kontol	negative
lawan peringkat lawan peringkat nomor turun	negative
main ngapain patung	negative
goblok bacot	negative
malu membully asnawi	negative
ayo indonesia kuat	positive
bos jepang top global	positive
hendri berisik	neutral
bismillahirrahmanirrahim sejarah indah menang	positive
banget stastistik kuasa bola jepang komentator gerak nafas kasih sempat	positive
shayne pattynama main babak main arhan butuh lempar	negative
cinta	positive
mantap indonesia ayo main lord dendy biar cinta sepak bola paham simpan bawa main	positive
st kapai ubah aneh	neutral
line minnn	neutral
sabar abang level	positive
dendy mudryk calon bintang piala asia ragu	negative
motm sandy walsh walsh main disiplin mental final timnas butuh striker finishing gacoorr moga butuh forza garuda	neutral
nih admin berani update skor wkwkwkwk	neutral
kiw kiw	neutral
udah ganti channel nama timnas indonesia	neutral
shandy walsh starter saddil coret lagisedih	positive
arhan fc	neutral
yaudah ayo apa	negative
prediksi indonesia juru kunci poin	positive
latih abang	positive
sananta main bawa main percaya main naturalisasi banyak gocek gilir serang bobol percaya main lokal	negative
shayne pattynama gabung	negative
jepang mending wo deh	negative
aditya tua surabaya periode panjang	negative
awas mun menang tong reuwas netizeeen	positive
sekaranindita emang gampang lawan level main ketat	negative
starting inti masuk list lapang bench	neutral
lupa korban kanjuruhan sepak bola indonesia dukung	negative
paham bola nih	neutral
nice try	positive
maeng didoain pas tahlil	positive
fr tim wals belanda sedih	negative
seleksi main muda egy witan underperform sulit ganti seleksi kemarin kota main potensial	negative
banggacinta	neutral
main liga utama belgia dimainin lawan iraq kualitas indonesia soksokan sesuai taktik apa sadar timnas level asia butuh pemainpemain alam kualitas main modal ngotot visi misi passing dribel bola latih maksimal pemainpemain turun lokal formasi baik posisi baik main cobacoba	positive
gedek sty	neutral
sananta bawa	negative
seng omong menang bondo pinalty reneeh p one estes	neutral
ubah tonton doang pressing	negative
reza hilang lane	negative
yoooowww	neutral
asi cup butut kaya udah bilang sty deh	negative
kelassssscinta	neutral
prsn terima kasih indonesia doa doa	positive
ngasal anjaytertawa tertawa	positive
nwasn walaweee ngene bolo	neutral
gazzzz garudaakkuuuu	neutral
apa aman	negative
senam jantung	neutral
kiper jepang cosplay onana	neutral
terbang garuda	positive
moga pas lawan iraq kiper jangn nadeo bobol	negative
sedih	negative
miskin taktik beda kelas	negative
striker maksimal	positive
piala asia jadi kembang main usia muda salah bodoh nama piala asia butuh main matang	negative
sandy walsh wals main shayne pattynama nih mah	neutral
ikiii fansnya towel bisa komen main	positive
admin bonus	positive
menit	neutral
sesuai janji apa proses lolos sty panjang erick	negative
baik gue tonton coz tonton kalah mending tonton timnas menang sukses garuda muda	negative
main brooo	neutral
apa hasil mantap	positive
sananta jarang main potensial	neutral
fquji abang prestasi tampil piala asia top juang lawan tim kuat lawan sengit bikin gol lolos beda syukur maju sepakbola indonesia anggap remeh timnas kitabagus bagus	negative
elang elang elang elang elang elang elang elang elang elang	positive
sty timnas kalah strategi banyak longball minimal tikitaka sejarah latih asia tangan main eropa chuaakkss jujur pilih bojan hodak latih timnas displin main ngegolin main bagus ngegolin bojanhodakin styout sty ngelatih timnas target masuk piala dunia batas mimpi tuju towel	negative
buka google garudahoki	neutral
nomor kapai kurung latih olahraga gila	negative
banggaa cinta full fokus kualifikasi pildun march cinta	positive
goblog	neutral
wih shayne pattynama	neutral
vamooooooooooosssss	neutral
minimal dukung ampun model malu hijab mbak	neutral
dongakno hatrick doa	neutral
salah timnas jepang lemah duel udara manfaat main postur finishing bagus	negative
love guyssedih cinta bangga tim ayo guys bawa timnas depan timnas stystay garudaindonesia elang	positive
hindia belanda fc	neutral
bukti boys	negative
sedih sedih sedih	negative
maju gentar mundur ganjar	negative
maksimal gais jepang banget mainnyasangat sedih terima kasih walash	positive
triputranta abang pergi ganti park hang sok disiplin	positive
bismillahirrahmanirrahim kasih doa baik	positive
hahah du	neutral
thankyou brocinta	neutral
go timnas go timnas go	neutral
ayos naturalisasi kiper serang	negative
kunci kamar mandi	positive
suka omong sty cabut indonesia butuh indonesia dukung kayak lihat indonesia	negative
nice try	positive
australia pesan tiket dewe ta dipesenno indonesia	negative
kelas kaya	positive
indonesia mode argentina laga buka kalah sisa babat	negative
kayak main bola	negative
alhamdulillah cinta	positive
latih kelas dunia ngelatih indonesia sty stay	positive
manamana	neutral
moga bobol gol	neutral
jaewon n e r latih	positive
bagus job garuda bismillahirrahmanirrahim	positive
egy dodol kacang	neutral
raih mimpi garuda cinta	positive
derby konoha	neutral
pandai baca posisi larilari efektif ngecut bola keren banget	positive
sananta coba sedih rafael struick tipikal striker	negative
fydptr pansos cuk	neutral
kiper pakai main main titip	neutral
mendo	neutral
pokok bangga timnas apa hasil partisipasi piala asia sungguh lagu indonesia raya kumandang cinta	positive
kurniyawan styout	neutral
abang haha lemas tonton anji	positive
egy ganti witan anjay	negative
egy kontol	negative
bangga proggres bagus timnas indonesia imbang main timnas australi pola main mental panik latih sty moga tum panjang kontrak latih sty	positive
kalah jepang menit	negative
kampung nama main bawa	negative
cakep	positive
alhamdulillah top	positive
syah dendy drajad	neutral
kojoor tenan	neutral
nama sananta cantum cadang sedih	negative
sananta masuk lineup dah	negative
sty stay	positive
starting xi vs australia ernando baggott jordy ridho shayne pattynama hubner ivar sandy walsh marselino rafael struick yakob sayur	neutral
egy ganti	neutral
wehh gue merhatiin kemarin tumben kaos kaki	negative
bravo timnas sty sty stay bagus bagus bagus	positive
jepang vietnam thailand bismillahirrahmanirrahim	neutral
tuju progres usia main aff trofi tahun asia habitat	negative
sananta sedih	negative
bismillahirrahmanirrahim ayangkuuuucinta	neutral
cinta cinta	positive
club ganti sty abang	neutral
rizky ridho kapai anjj malas	negative
sty berani tahan serang lawan lambat masuk main serah gelap	negative
kontrak jangka sty harap timnas indonesia	positive
cinta	positive
mantap	positive
sedih	negative
selamat	positive
sejarah ter ukir bwah	negative
ngide ajar bek jadi striker	negative
road final	positive
heran blunder mulu herann herannn	positive
parah luuu	negative
tertawa tertawa tertawa	positive
wiwi gol habis kayak kiper nguyen netizennya	neutral
egy	neutral
cinta cinta cinta cinta	positive
bangga indonesia	positive
akun resmi display tanding timnas v jepang sbntar adasedih sedih	positive
striker dibawadidaftarin tanding malam mas sananta dendy	positive
caper lo buduk	neutral
kambuaya masuk line	negative
hokky peluangg sayang banget	positive
shayne pattynama	neutral
ramadhan sananta	neutral
berani main pressing ngotot nguyen minder tackle	positive
arhan ganti	neutral
ggnt garuda	positive
ikiii yaelah mental banci sok hate komentar	negative
bosan komentar ituitu	neutral
rafael struick jam terbang jadi striker sananta statistik bawa tertawa tertawa tertawa	positive
ngukur lapang	positive
strategi kalah	negative
alesan sadill	neutral
cinta	positive
witan noob bangkai	negative
langgar balik	negative
bangga natinal tim tim muda gairah bagus looking apa kalah jepang asia mending terima kasih semangat cinta apa hasil bangga mudah mudah besok bahrain lindas om seri amin	positive
rezeki mana semangat nadeo moga timnas lolos amin	positive
moga untung	positive
manusia orang ngebahas kurang timnas bilang kayak jatuh timnas lawak orang indonesia minus literasi	negative
marselino ganti anjer banyak bawa bola hilang bobol	negative
main bagus tahan rapi selesai finishing gawang bingung untung penalti wasit jeli ambil putus menang gol ayo indonesia tanding bantai jepang siap bambu runcing	negative
lets go garuda	positive
besok tunggu jay nathanragnarhaye sty masuk kompetitif	negative
alhamdulillah nih ayo	positive
hei asmuni latih passing control bacot asmuni	neutral
kunci bola ivar jener gila main ayokk gol indonesia	positive
duh statement cedera minim literasi	negative
tolol	negative
coba lihat main hokky kayak turut layak main kekgitu untung vietnam main lawan jepang	negative
angkat sty pns	positive
kayak erti bola lo	negative
kena strike gocek	negative
abang harga usaha main serta official remeh mending ganti negara	neutral
kevin bagus garagara penalti gol jepang	positive
kalah doa towel arya	negative
yookk bismillahirrahmanirrahim	neutral
cinta	positive
cinta	positive
id bayang	positive
fire	neutral
elfaz bb	neutral
sandy walsh pasang bek aduh	positive
pengin banget lihat sananta hmmm	positive
juang penuh bangga dada	positive
sty stay jordy jordy bikin timnas hancur lini tahan	positive
terima kasih kirgistan	positive
kasih kejut jepang	positive
kesel lihat main rizki ridho kental tarkam	positive
goblok	negative
towel	neutral
info live streaming	neutral
gara bos borneo nih saddil tumbal	negative
terima kasih garuda	positive
semangat	positive
diam	negative
alhamdulillah wa syukurillah cinta	positive
alhamdulillah euforia fokus laga	positive
egy kayak tahi	negative
arnanda mundur yaudah	negative
aditya ganti ngab ahy	neutral
manfaat kemelut gawang manfaat assist arhan sedih coba baca caption	positive
bangga capttt cinta cinta	positive
pakai baju putih habis cukur main percaya lawan jepang pakai baju putih merah home hehehe gurau menang hasil usaha main hubung	negative
jepang turun panggil sekutu	negative
bakar habis lawan hahaha	negative
alhamdulillah tanding sen jantung indonesia main mati tv menit	positive
indomie piye	negative
suwon min	neutral
ernando onana	neutral
pantura nyasar kadie min hujan update heula	negative
maulana haji maguire	neutral
hokky dimaenin	neutral
tolong panjang sty sanggup bayar sty supporter indonesia patungan rbu	positive
link youtube tolong	positive
suka pulang kampung nih semangat depan timnas indonesia	positive
fydptr sok tau kntol	negative
goo indonesiaacinta	neutral
sty bingung kocakk	neutral
one shot one gol	positive
sedih	negative
cinta bismillahirrahmanirrahim hirohman nirrohim kuat cinta	positive
lesgowww garudakuuu	neutral
sananta	neutral
live mana	positive
spesial hubner blunder	positive
tolong rafael struick ganti latih main egois main tim kompak menang	negative
starting andal iki es	positive
indonesia cinta	positive
link live	positive
menang main kalah latih sty ngandelin taktik tahan serang lawan aco sty	negative
ayo semangat lupa euforia australia tunggu mata	positive
bismillahirrahmanirrahim allah lets go indonesia kuat elang	positive
bangga	positive
awas asnawi ngasal main gue sumpah kagak tonton timnas aco cook asnawi	negative
ydh latih biar juara bacot tinggal dukung gih susah	negative
oii sanata cadang	negative
pintertertawa tertawa tertawa	positive
negara asia tenggara kuat asia lai afc negara asia tenggara perlahan lahan tunjuk perkembanganya cinta	positive
terima kasih kerja keras timnas keren cinta cinta	positive
kali latih serius kakakkakak	negative
saputra yess	neutral
bacotbacotbacot doang	neutral
garudahoki server thailan percaya	positive
asnawi allah semangat	positive
anjj main borneo nih	neutral
kuasa bagus colong gol	positive
peluang indonesia banget sayang untung unggul duluan iraq	positive
butuh mental baja ambil penalti	negative
asnawi greget kak	neutral
link	neutral
gol jepang pinalty gol bundir	positive
baik tahan bikin hati debar semangat elang cinta	positive
kali lahir egy kelok paman	positive
adi kaum munafik	positive
penaltisedih	neutral
tolong dukung bikin main kalah hujat habishabisan menang puja setinggitingginya sedih sedih	neutral
terima kasih garuda elang peringkat vs	positive
bismillahhhhh ayo garudaaaaa cinta cinta	positive
lawan australia kalah menang urus juang kalah medan perang serah perang dengar suara sumbang garuda muda terus juang doa serta	negative
ganti main cedera moga sandy walsh sabar kecewa	positive
alhamdulillah menangcinta	positive
shayne pattynama	neutral
alhamdulillah sedih	positive
selamat menit nando	positive
bismillahirrahmanirrahim lolos grup alhamdulillah cinta	neutral
bismillahirrahmanirrahim hasbunallah wanimal wakil nimal maula wanikmannasir moga ajaib allah menang	positive
hadeh one shot one gol panggil	negative
dendy gol min	positive
cowok mah harap tinggal tunggu tanding om vs kirgistan imbang indonesia lolos sedih	negative
bismillahirrahmanirrahim semangat garuda	positive
fixs sty stay alas sty stay indonesia lolos alhamdulillah allah malam tidur cinta	positive
terima kasih juang semangat indonesia cinta	positive
adiputra bocil coba shayne pattynama beda cerita	negative
st yass	neutral
wuih resmi nih syahrul ganti nadeo kiper utama ernando	positive
mangprangkeun show world indonesian football fly sky garuda	positive
congratulation garudatetap semangat maju pantang mundursalam satoe nyaliwani	neutral
plis tuntut bacot lolos main piala asia prestasi cinta	negative
semangat doa garuda indonesia	positive
wkwkwkwk	neutral
mat kau vietdg	neutral
baik	positive
sty buka mata lebar lebar bambang	negative
bayang main egy ih gregetan pegang bola ujung oper lawan	negative
pra gaskeun	neutral
terima kasih juang cinta	positive
mending	negative
sandy walsh solid	positive
moga nyinyir sakit perut	negative
sesuai tebakanokey sing wani darah	positive
performa nadeo kemarin bacot nabil ego	negative
hahahah asnawi main jebol wkwkwk	positive
bismillahirrahmanirrahim garudakucinta cinta cinta cinta	positive
kalah	negative
bismillahirrahmanirrahim	neutral
main solid malam kecuali egy hokky	positive
sabar nih pengin lihat king indonesia kobok jepang	positive
kirakira hajar	negative
sandy walsh walsh main	neutral
inti om seri kalah indonesia lolos bahrain kalah	negative
allhamdullilah allah	positive
selamat moga menang besaraamiin	positive
juru kunci lolos	negative
gua fan mu	negative
australia menang finishing target gol	positive
pressing lumayanpassing	neutral
egy skip	neutral
gemeter bad tonton degdegansangat sedih sedih	negative
sty stay	positive
shayne pattynama maennnnn	neutral
mode topeng	neutral
wasit tendang	negative
arhan bagus edo	positive
jordy elnino ngapainn cokk	neutral
indonesia	neutral
badut	neutral
betull	neutral
marselino gacori	neutral
kayak nadeo panggil vokalis guyon waton manggung	negative
main jago kapai main rizky ridho kemarin menang main babak gaya main cocok tarkam	positive
alhamdulillah ggwp	positive
kalah menang cacisedih	neutral
well done boyselang	neutral
bukti lokal keturunannaturalisasi kolaborasi timnas lihat amat penghianat hujat	negative
tuntas ayo garuda	positive
dukung	positive
moga progres latih sty kalang moga benci ubah timnas indonesia lekas sembuh hilang iri dengki timnas maju hambat negeri	negative
vietnam libas lawan jepang parkir tank bola langsung sikat	positive
jadi menang budaya	positive
banget anjy ganti kayak fakk banget	negative
onana pindah tim belah abang tim jepang	negative
cari benar bikin statement narasi nyanjungnyanjungin timnas sdm sdm	negative
indonesia draw gyan tembak hindun	negative
pantang serah garuda apa semangat	positive
love kebon	positive
dendy lord titip	neutral
alhamdulillah	positive
latih	positive
indonesia imbang jordy justin hubner blunder	negative
tolong pakai jersey putih	negative
kiper nyinyir mulut panggil timnas malu nadeo	negative
bingung sty sananta masuk hokky	negative
tuju asnawi start doa	negative
pengin sty mih ye suruh petinggi urus liga	negative
mintchonie apa ngko live ktar ktir lawan king arabsangat sedih	negative
wari sandy walsh kasih umpan krosing pas	positive
oke terima kasih juang selesai tim indonesia serah	negative
letsgoooo	neutral
pasung	neutral
gambar simpul indonesia menang jepang	positive
ayos	neutral
buat sejarah	positive
alhamdulillah	positive
goooooolll	neutral
keren siiielang	neutral
latih penjaskes	positive
morisantaula kee oppa sananta dimainkaaan	neutral
tanding pakai jersey merah kalah deh jersey putih	negative
elang cinta	positive
babak killing game	negative
fakta fan grusak terima	negative
sedih sedih sedih sedih	negative
main press conference wajib starting	negative
haha	neutral
ole ole ole ole	neutral
terima kasih om	positive
abdulzalall kayak hidup lo harap	negative
secreto main anjir lari gawang lawan lemes	negative
beda kelas peringkat fifa beda bahrain om sempat lolos etapi gol sungguh makna walsh komentar om jordy	positive
tv indonesia main jam	neutral
aco sumpah tuhan sty formasi arhan asnawi anak emas	positive
halo latih cari main postur dds tumpul kuat	negative
benar kalah tuh	negative
jepang ketarketir	neutral
kasih sempat sandy walsh nawi mulu	positive
suppoaja susah	negative
keren king indonesia malam especially sandy walsh hubner marselino yakob sayur ivar ernando gila	negative
menang takut	positive
motm hoki	neutral
main	neutral
kalah keren mai patut bangga	negative
keren bagus	positive
cinta cinta cinta	positive
aghifari jokowi biar biar sepeda wkwkw	negative
key player sandy walsh	neutral
jordy	neutral
kalah buly kontl nitijen puki sadar peringkat beda	negative
amin	neutral
abroad biarpun lo camat lo abroad performa lo nurun banding main inti liga lo perhati ekspresi wajah ridho kali salah longpass mental tekan takut bikin salah performa turun kayak egy witan turun performa abroad sentuh main bagus liga	negative
asnawi kunci kmr mandi besok	positive
tolong arhong kunci wc	positive
kalah doa	negative
arhan asnawi	neutral
sananta mana	neutral
rs sampean mantap om	positive
ch looking familiar	positive
overall ok main muda main depan alam harga timnas jepang level sok far sok bagus jerman turki bantai jepang ganti latih garansi timnas depan penting proyek sty potong generasi works lihat main muda solid kembang lawan thailand bantai jepang thailand harap timnas menang lawan jepang realistis sok bangga timnas garuda	positive
bagus	positive
saddil kualifikasi afc kualifikasi pildun ilutt juang peran tim lolos eh dekat h coret striker lokal layak banget masuk timnas tahan	negative
var orang thailand takut indonesia lolos kali gol anulir	negative
tinggal tunggu kabar aja udah malas dengar timnas lawan negara kuat jepang ujung x sakit hati moga menang kalah dukung timnasku minimal bantai	negative
ayangayangan hehe	neutral
panjang sty	positive
sayang sandy walsh main	neutral
hari menang full jersey warna putih wkwkwkwk	neutral
obok obok asnawinya obok obok	neutral
kambuaya masuk ernando bapuk	negative
cinta	positive
phonegraphy statistik ngasal	positive
streaming timnas	neutral
arhan kompresi pers	neutral
menang imbang kalah peringkat	negative
masuk menuhin daftar main	negative
bismillahirrahmanirrahim garuda indonesia maksimal kuat	positive
faisalwahyudi lakilaki doa selesai	negative
bentar shayne pattynama main jadi supersub moga diturunin menit sty suka biasa sedih	negative
selamat juang garuda	positive
sandy walsh eh pasang asnawi apa enjoy game	positive
amat bola indonesia hujat sty tolong teriakin kuping takut statment indonesia lolos jalur untung	negative
offsed	neutral
barkati abang	neutral
bismillahirrahmanirrahim	neutral
vamossss	neutral
bantai	negative
zen keikutsertaan marcelino ferdinand piala asia untung clubnya agen marcelino ferdinand	positive
bagus game	positive
langsung panjang kontrak	positive
ballers penalti timnas	neutral
tonton sok asih kritik komposisi main	negative
gol	positive
